bfs_nr,municipality,canton,bfs_municipality_type_2012_25,electric_car_share,electric_car_count,electric_car_share_last_change,electric_car_charging_spot_count,electric_cars_per_charging_spot,electric_car_charging_spot_last_change,solar_potential_usage,solar_power_installed_kwp,solar_potential_usage_last_change,renewable_heating_share,renewable_heating_count,non_renewable_heating_count,no_heating_count,renewable_heating_share_coverage,renewable_heating_share_last_change,elec_consumption_mwh_per_year_per_capita,elec_consumption_households_mwh_per_year_per_capita,elec_consumption_mwh_per_year,elec_consumption_households_mwh_per_year,elec_consumption_date_from,elec_consumption_date_until,renelec_production_mwh_per_year_per_capita,renelec_production_mwh_per_year,renelec_production_water_mwh_per_year,renelec_production_solar_mwh_per_year,renelec_production_wind_mwh_per_year,renelec_production_biomass_mwh_per_year,renelec_production_waste_mwh_per_year,renelec_production_date_from,renelec_production_date_until
5582,Cheseaux-sur-Lausanne,VD,217,0.046489,145,2024-09-30,6,24.2,2024-10-21,0.095988,2766,2024-10-07,0.257649,160,461,401,0.97799,2024-10-15,4.8669,1.6497,22407,7595,2023-09-01,2024-08-31,0.4652,2142,0,2142,0,0,0,2023-10-01,2024-09-30
5583,Crissier,VD,112,0.045747,306,2024-09-30,72,4.3,2024-10-21,0.094619,6779,2024-10-07,0.189085,246,1055,575,0.937531,2024-10-24,8.6726,1.6231,85049,15917,2023-09-01,2024-08-31,0.7748,7598,0,5274,0,2324,0,2023-10-01,2024-09-30
5584,Epalinges,VD,113,0.064267,316,2024-09-30,7,45.1,2024-10-21,0.126391,5440,2024-10-07,0.314681,523,1139,910,0.985441,2024-10-15,3.4326,1.7656,34077,17528,2023-09-01,2024-08-31,0.4355,4323,0,4323,0,0,0,2023-10-01,2024-09-30
5585,Jouxtens-Mézery,VD,113,0.092091,85,2024-09-30,0,,2024-10-21,0.108568,1186,2024-10-28,0.273118,127,338,198,0.980769,2024-10-04,3.608,2.7505,5293,4035,2023-09-01,2024-08-31,0.6537,959,0,959,0,0,0,2023-10-01,2024-09-30
5586,Lausanne,VD,111,0.033382,1637,2024-09-30,156,10.5,2024-10-21,0.051631,22137,2024-10-07,0.238916,2301,7330,3160,0.932153,2024-10-04,4.5219,1.1836,644694,168754,2023-09-01,2024-08-31,0.3454,49242,657,16940,0,0,31644,2023-10-01,2024-09-30
5587,Le Mont-sur-Lausanne,VD,112,0.068314,434,2024-09-30,19,22.8,2024-10-21,0.117867,8473,2024-10-07,0.259866,428,1219,926,0.966204,2024-10-04,5.9482,1.7032,57549,16478,2023-09-01,2024-08-31,0.7074,6844,0,6844,0,0,0,2023-10-01,2024-09-30
5588,Paudex,VD,112,0.039653,32,2024-09-30,5,6.4,2024-10-21,0.045895,317,2024-09-09,0.191304,44,186,102,0.994012,2024-01-19,4.9828,1.4418,7838,2268,2023-09-01,2024-08-31,0.1551,244,0,244,0,0,0,2023-10-01,2024-09-30
5589,Prilly,VD,112,0.025375,132,2024-09-30,15,8.8,2024-10-21,0.068407,2906,2024-10-28,0.144009,125,743,402,0.95994,2024-06-19,4.6536,0.8497,56967,10401,2023-09-01,2024-08-31,0.185,2265,0,2265,0,0,0,2023-10-01,2024-09-30
5590,Pully,VD,113,0.046932,423,2024-09-30,10,42.3,2024-10-21,0.035297,2449,2024-10-07,0.114359,223,1727,879,0.963556,2024-06-19,2.7035,1.1268,52231,21770,2023-09-01,2024-08-31,0.1003,1938,0,1938,0,0,0,2023-10-01,2024-09-30
5591,Renens (VD),VD,112,0.027477,266,2024-09-30,26,10.2,2024-10-21,0.079792,6022,2024-10-07,0.117786,200,1498,465,0.940026,2024-10-04,3.9682,1.3125,83989,27780,2023-09-01,2024-08-31,0.2198,4653,0,4653,0,0,0,2023-10-01,2024-09-30
5592,Romanel-sur-Lausanne,VD,113,0.035372,118,2024-09-30,8,14.8,2024-10-21,0.088858,2162,2024-10-07,0.216895,95,343,201,0.965257,2024-09-30,3.9393,1.5667,15866,6310,2023-09-01,2024-08-31,0.4305,1734,0,1734,0,0,0,2023-10-01,2024-09-30
5601,Chexbres,VD,227,0.045723,62,2024-09-30,2,31.0,2024-10-21,0.062924,714,2024-10-21,0.131519,58,383,227,0.982353,2024-07-10,4.127,1.7322,9011,3782,2023-09-01,2024-08-31,0.262,572,0,572,0,0,0,2023-10-01,2024-09-30
5604,Forel (Lavaux),VD,236,0.039859,68,2024-09-30,2,34.0,2024-10-21,0.111808,3157,2024-10-07,0.384906,204,326,467,0.984205,2024-09-30,4.9947,2.4769,10274,5095,2023-09-01,2024-08-31,1.2275,2525,0,2525,0,0,0,2023-10-01,2024-09-30
5606,Lutry,VD,113,0.064921,429,2024-09-30,9,47.7,2024-10-21,0.062658,3701,2024-10-07,0.284788,571,1434,929,0.970559,2024-09-18,3.6039,1.9769,39398,21611,2023-09-01,2024-08-31,0.2781,3040,0,2920,0,120,0,2023-10-01,2024-09-30
5607,Puidoux,VD,226,0.037629,80,2024-09-30,9,8.9,2024-10-21,0.115592,4549,2024-10-07,0.333333,209,418,489,0.953846,2024-09-30,8.2464,1.9925,25135,6073,2023-09-01,2024-08-31,2.0453,6234,0,3595,0,2639,0,2023-10-01,2024-09-30
5609,Rivaz,VD,227,0.02381,5,2024-09-30,0,,2024-10-21,0.010072,21,2023-12-11,0.068627,7,95,62,0.982036,2024-09-02,3.1975,1.5141,1020,483,2023-09-01,2024-08-31,8.768,2797,2782,16,0,0,0,2023-10-01,2024-09-30
5610,Saint-Saphorin (Lavaux),VD,227,0.031447,5,2024-09-30,0,,2024-10-21,0.024701,62,2024-10-21,0.085714,12,128,95,0.979167,2023-12-18,3.2618,1.6543,1323,671,2023-09-01,2024-08-31,0.1233,50,0,50,0,0,0,2023-10-01,2024-09-30
5611,Savigny,VD,237,0.054212,130,2024-09-30,1,130.0,2024-10-21,0.101278,3304,2024-10-07,0.320697,313,663,526,0.965296,2024-10-15,4.7866,2.8478,16507,9821,2023-09-01,2024-08-31,0.7768,2679,0,2679,0,0,0,2023-10-01,2024-09-30
5613,Bourg-en-Lavaux,VD,227,0.067379,227,2024-09-30,17,13.4,2024-10-21,0.073853,2718,2024-10-07,0.212687,342,1266,1020,0.979866,2024-10-15,4.7994,2.7084,25891,14611,2023-09-01,2024-08-31,0.3997,2156,0,2156,0,0,0,2023-10-01,2024-09-30
5621,Aclens,VD,227,0.044365,37,2024-09-30,0,,2024-10-21,0.053444,873,2024-09-09,0.176471,27,126,110,0.922807,2024-06-19,15.0176,2.7377,8530,1555,2023-09-01,2024-08-31,1.1919,677,0,677,0,0,0,2023-10-01,2024-09-30
5622,Bremblens,VD,236,0.088725,48,2024-09-30,8,6.0,2024-10-21,0.073521,492,2024-09-09,0.14881,25,143,86,0.976923,2024-10-15,4.8677,2.2488,3091,1428,2023-09-01,2024-08-31,0.6724,427,0,400,0,26,0,2023-10-01,2024-09-30
5623,Buchillon,VD,217,0.078189,38,2024-09-30,0,,2024-10-21,0.087321,531,2024-09-09,0.333333,80,160,210,0.980392,2024-06-21,4.4545,3.0572,3054,2096,2023-09-01,2024-08-31,0.5922,406,0,406,0,0,0,2023-10-01,2024-09-30
5624,Bussigny,VD,112,0.033689,221,2024-09-30,68,3.3,2024-10-21,0.112557,6529,2024-10-07,0.235927,285,923,393,0.939003,2024-09-30,4.4764,1.4863,50044,16616,2023-09-01,2024-08-31,0.4608,5152,0,5152,0,0,0,2023-10-01,2024-09-30
5627,Chavannes-près-Renens,VD,113,0.020421,64,2024-09-30,12,5.3,2024-10-21,0.101068,2138,2024-10-28,0.111821,35,278,145,0.919679,2024-05-15,2.9374,1.0358,27147,9573,2023-09-01,2024-08-31,0.1747,1615,0,1615,0,0,0,2023-10-01,2024-09-30
5628,Chigny,VD,113,0.101852,22,2024-09-30,0,,2024-10-21,0.098684,240,2024-04-15,0.336634,34,67,39,1.0,2023-08-09,3.1225,2.1759,1402,977,2023-09-01,2024-08-31,0.4388,197,0,197,0,0,0,2023-10-01,2024-09-30
5629,Clarmont,VD,235,0.037037,5,2024-09-30,2,2.5,2024-10-21,0.44829,1062,2024-09-09,0.254902,13,38,31,0.987952,2024-06-19,3.0721,1.7898,690,402,2023-09-01,2024-08-31,3.8157,857,0,857,0,0,0,2023-10-01,2024-09-30
5631,Denens,VD,227,0.063265,31,2024-09-30,0,,2024-10-21,0.159267,1087,2024-10-07,0.206349,39,150,89,0.958621,2024-09-02,4.1483,2.9194,2893,2036,2023-09-01,2024-08-31,1.269,885,0,885,0,0,0,2023-10-01,2024-09-30
5632,Denges,VD,112,0.040131,49,2024-09-30,1,49.0,2024-10-21,0.144478,1936,2024-10-07,0.139942,48,295,111,0.959831,2024-07-10,4.1302,1.6523,7664,3066,2023-09-01,2024-08-31,0.789,1464,0,1464,0,0,0,2023-10-01,2024-09-30
5633,Echandens,VD,112,0.041053,106,2024-09-30,1,106.0,2024-10-21,0.073166,1480,2024-10-07,0.162562,99,510,216,0.97981,2024-08-16,4.7092,2.2518,13878,6636,2023-09-01,2024-08-31,0.3909,1152,0,1152,0,0,0,2023-10-01,2024-09-30
5634,Echichens,VD,227,0.079632,147,2024-09-30,1,147.0,2024-10-21,0.098085,2376,2024-10-07,0.269697,178,482,412,0.976321,2024-09-30,3.5979,2.0423,11812,6705,2023-09-01,2024-08-31,0.6878,2258,398,1860,0,0,0,2023-10-01,2024-09-30
5635,Ecublens (VD),VD,112,0.040203,261,2024-09-30,35,7.5,2024-10-21,0.120493,11188,2024-10-28,0.237374,282,906,524,0.944812,2024-10-15,7.5316,1.2955,99760,17160,2023-09-01,2024-08-31,0.6589,8728,0,8728,0,0,0,2023-10-01,2024-09-30
5636,Etoy,VD,217,0.053206,117,2024-09-30,7,16.7,2024-10-21,0.155129,5665,2024-10-07,0.162304,93,480,249,0.945915,2024-09-18,6.8032,1.6685,20053,4918,2023-09-01,2024-08-31,1.5406,4541,0,4541,0,0,0,2023-10-01,2024-09-30
5637,Lavigny,VD,227,0.070221,54,2024-09-30,0,,2024-10-21,0.134574,1446,2024-10-07,0.253165,60,177,186,0.946309,2024-09-18,5.8986,2.0749,6203,2182,2023-09-01,2024-08-31,13.2037,13885,11886,1175,0,824,0,2023-10-01,2024-09-30
5638,Lonay,VD,112,0.039645,76,2024-09-30,3,25.3,2024-10-21,0.051264,1454,2024-10-07,0.207641,125,477,256,0.960806,2024-10-24,6.1195,2.1777,16596,5906,2023-09-01,2024-08-31,0.4362,1183,0,1183,0,0,0,2023-10-01,2024-09-30
5639,Lully (VD),VD,227,0.077358,41,2024-09-30,0,,2024-10-21,0.134338,829,2024-09-09,0.298319,71,167,88,0.981928,2024-04-23,3.5089,2.3001,2958,1939,2023-09-01,2024-08-31,0.8316,701,0,701,0,0,0,2023-10-01,2024-09-30
5640,Lussy-sur-Morges,VD,227,0.089412,38,2024-09-30,2,19.0,2024-10-21,0.116497,596,2024-07-08,0.154229,31,170,134,0.982405,2024-08-16,4.194,2.7178,3148,2040,2023-09-01,2024-08-31,0.6635,498,0,498,0,0,0,2023-10-01,2024-09-30
5642,Morges,VD,112,0.056786,477,2024-09-30,38,12.6,2024-10-21,0.079605,4950,2024-10-07,0.122333,172,1234,595,0.943423,2024-10-24,3.8155,1.1916,70357,21973,2023-09-01,2024-08-31,0.2509,4626,0,3810,0,815,0,2023-10-01,2024-09-30
5643,Préverenges,VD,113,0.047906,151,2024-09-30,0,,2024-10-21,0.115607,2794,2024-10-07,0.166932,105,524,251,0.974529,2024-09-18,3.4108,1.5537,17608,8021,2023-09-01,2024-08-31,0.419,2163,0,2163,0,0,0,2023-10-01,2024-09-30
5645,Romanel-sur-Morges,VD,236,0.05298,32,2024-09-30,0,,2024-10-21,0.090639,671,2024-08-06,0.205674,29,112,56,0.947115,2024-09-18,12.6052,4.0868,5811,1884,2023-09-01,2024-08-31,1.1692,539,0,539,0,0,0,2023-10-01,2024-09-30
5646,Saint-Prex,VD,216,0.037569,136,2024-09-30,0,,2024-10-21,0.054897,2157,2024-10-07,0.19558,177,728,453,0.957687,2024-10-15,8.5517,1.4926,51016,8904,2023-09-01,2024-08-31,0.3138,1872,0,1724,0,148,0,2023-10-01,2024-09-30
5648,Saint-Sulpice (VD),VD,113,0.066694,163,2024-09-30,2,81.5,2024-10-21,0.084161,1975,2024-10-07,0.266858,186,511,341,0.960222,2024-10-04,3.2661,1.3417,17098,7024,2023-09-01,2024-08-31,0.2968,1554,0,1554,0,0,0,2023-10-01,2024-09-30
5649,Tolochenaz,VD,112,0.035791,67,2024-09-30,0,,2024-10-21,0.12232,2459,2024-10-07,0.202381,68,268,135,0.927165,2024-09-30,10.3334,2.6723,19307,4993,2023-09-01,2024-08-31,1.0528,1967,0,1967,0,0,0,2023-10-01,2024-09-30
5650,Vaux-sur-Morges,VD,227,0.073826,11,2024-09-30,0,,2024-10-21,0.201499,672,2024-10-07,0.387755,19,30,70,0.97541,2023-10-05,4.1756,2.2845,775,424,2023-09-01,2024-08-31,2.6347,489,0,489,0,0,0,2023-10-01,2024-09-30
5651,Villars-Sainte-Croix,VD,112,0.035714,40,2024-09-30,0,,2024-10-21,0.122919,1757,2024-10-07,0.140909,31,189,91,0.939577,2024-06-21,9.1794,2.247,9106,2229,2023-09-01,2024-08-31,1.4284,1417,0,1417,0,0,0,2023-10-01,2024-09-30
5652,Villars-sous-Yens,VD,235,0.048969,19,2024-09-30,1,19.0,2024-10-21,0.07326,380,2024-10-21,0.197368,30,122,83,0.951417,2024-10-08,2.9777,2.0773,1842,1285,2023-09-01,2024-08-31,0.5432,336,0,336,0,0,0,2023-10-01,2024-09-30
5653,Vufflens-le-Château,VD,227,0.053333,28,2024-09-30,0,,2024-10-21,0.095575,607,2024-09-09,0.228216,55,186,105,0.988571,2024-09-18,3.6563,2.4089,3230,2128,2023-09-01,2024-08-31,0.5728,506,0,506,0,0,0,2023-10-01,2024-09-30
5654,Vullierens,VD,235,0.057214,23,2024-09-30,0,,2024-10-21,0.055773,456,2024-05-13,0.277778,45,117,142,0.968153,2024-10-24,4.3346,2.1341,2547,1254,2023-09-01,2024-08-31,0.6229,366,0,366,0,0,0,2023-10-01,2024-09-30
5655,Yens,VD,236,0.072349,73,2024-09-30,0,,2024-10-21,0.1325,2036,2024-10-21,0.263819,105,293,244,0.93314,2024-09-18,4.2324,2.1249,6567,3297,2023-09-01,2024-08-31,1.0911,1693,0,1693,0,0,0,2023-10-01,2024-09-30
5656,Hautemorges,VD,237,0.059229,172,2024-09-30,1,172.0,2024-10-21,0.109603,5088,2024-10-07,0.213023,229,846,672,0.976523,2024-10-24,3.6477,2.0375,15871,8865,2023-09-01,2024-08-31,0.9274,4035,0,4035,0,0,0,2023-10-01,2024-09-30
5661,Boulens,VD,236,0.049057,13,2024-09-30,0,,2024-10-21,0.041018,208,2024-07-08,0.258929,29,83,69,0.983696,2024-07-10,3.1496,2.1339,1200,813,2023-09-01,2024-08-31,0.4226,161,0,161,0,0,0,2023-10-01,2024-09-30
5663,Bussy-sur-Moudon,VD,235,0.02809,5,2024-09-30,0,,2024-10-21,0.084823,261,2024-10-07,0.505882,43,42,63,0.980132,2023-10-23,5.2672,3.6641,1380,960,2023-09-01,2024-08-31,0.7901,207,0,207,0,0,0,2023-10-01,2024-09-30
5665,Chavannes-sur-Moudon,VD,235,0.077381,13,2024-09-30,0,,2024-10-21,0.047724,238,2024-04-15,0.428571,33,44,100,0.972527,2024-07-10,6.5027,3.6885,1428,810,2023-09-01,2024-08-31,0.8698,191,0,191,0,0,0,2023-10-01,2024-09-30
5669,Curtilles,VD,325,0.064815,14,2024-09-30,0,,2024-10-21,0.097006,499,2024-10-07,0.324561,37,77,126,0.967742,2024-05-15,5.3951,3.9188,1502,1091,2023-09-01,2024-08-31,1.4152,394,0,394,0,0,0,2023-10-01,2024-09-30
5671,Dompierre (VD),VD,325,0.049724,9,2024-09-30,0,,2024-10-21,0.049137,259,2024-10-07,0.431579,41,54,82,0.972527,2024-09-18,4.7902,3.5827,1210,905,2023-09-01,2024-08-31,0.8432,213,0,213,0,0,0,2023-10-01,2024-09-30
5673,Hermenches,VD,235,0.032967,9,2024-09-30,0,,2024-10-21,0.080802,431,2024-10-07,0.361111,39,69,99,0.958333,2024-07-10,3.1741,2.2023,1189,825,2023-09-01,2024-08-31,0.8889,333,0,333,0,0,0,2023-10-01,2024-09-30
5674,Lovatens,VD,325,0.027273,3,2024-09-30,0,,2024-10-21,0.02334,71,2024-07-08,0.365385,19,33,49,0.961905,2023-07-03,4.512,2.8713,638,406,2023-09-01,2024-08-31,0.4031,57,0,57,0,0,0,2023-10-01,2024-09-30
5675,Lucens,VD,326,0.03426,90,2024-09-30,4,22.5,2024-10-21,0.089491,3877,2024-10-07,0.309524,260,580,555,0.957447,2024-05-30,4.2277,1.7645,19105,7974,2023-09-01,2024-08-31,0.7236,3270,0,3025,0,245,0,2023-10-01,2024-09-30
5678,Moudon,VD,317,0.028732,102,2024-09-30,4,25.5,2024-10-21,0.124222,6922,2024-10-07,0.1853,179,787,632,0.95119,2024-10-15,4.5281,1.4708,27705,8999,2023-09-01,2024-08-31,0.8677,5309,0,5309,0,0,0,2023-10-01,2024-09-30
5680,Ogens,VD,235,0.042705,12,2024-09-30,0,,2024-10-21,0.055876,271,2024-07-08,0.326923,34,70,99,0.990244,2024-05-30,3.5519,2.181,1197,735,2023-09-01,2024-08-31,0.5994,202,0,202,0,0,0,2023-10-01,2024-09-30
5683,Prévonloup,VD,325,0.006897,1,2024-09-30,0,,2024-10-21,0.077938,195,2024-08-06,0.390625,25,39,33,0.989796,2024-07-10,3.3697,2.2731,802,541,2023-09-01,2024-08-31,0.6218,148,0,148,0,0,0,2023-10-01,2024-09-30
5684,Rossenges,VD,235,0.032258,2,2024-09-30,0,,2024-10-21,0.024116,30,2023-03-25,0.48,12,13,24,0.907407,2022-02-01,1.9413,1.5814,205,167,2023-09-01,2024-08-31,0.2273,24,0,24,0,0,0,2023-10-01,2024-09-30
5688,Syens,VD,236,0.050505,5,2024-09-30,0,,2024-10-21,0.034483,95,2024-04-15,0.4,18,27,66,0.973684,2023-06-29,3.1212,2.1091,515,348,2023-09-01,2024-08-31,0.4667,77,0,77,0,0,0,2023-10-01,2024-09-30
5690,Villars-le-Comte,VD,235,0.030928,3,2024-09-30,0,,2024-10-21,0.044014,143,2024-09-09,0.35,21,39,67,0.969466,2023-04-24,4.5957,3.3972,648,479,2023-09-01,2024-08-31,0.8794,124,0,124,0,0,0,2023-10-01,2024-09-30
5692,Vucherens,VD,237,0.049689,24,2024-09-30,0,,2024-10-21,0.121483,937,2024-10-07,0.351648,64,118,155,0.971182,2024-06-19,3.867,2.1788,2570,1448,2023-09-01,2024-08-31,1.0879,723,0,723,0,0,0,2023-10-01,2024-09-30
5693,Montanaire,VD,237,0.047595,95,2024-09-30,2,47.5,2024-10-21,0.107514,4826,2024-10-07,0.335396,271,537,732,0.958307,2024-09-18,4.16,2.5317,12010,7309,2023-09-01,2024-08-31,1.3266,3830,0,3830,0,0,0,2023-10-01,2024-09-30
5701,Arnex-sur-Nyon,VD,237,0.073446,13,2024-09-30,2,6.5,2024-10-21,0.114593,245,2024-10-07,0.527273,29,26,42,0.989796,2024-03-01,4.7773,3.004,1180,742,2023-09-01,2024-08-31,0.7449,184,0,184,0,0,0,2023-10-01,2024-09-30
5702,Arzier-Le Muids,VD,227,0.079183,159,2024-09-30,0,,2024-10-21,0.0941,2056,2024-10-07,0.442244,402,507,641,0.991049,2024-10-04,3.9848,3.0097,12317,9303,2023-09-01,2024-08-31,0.5306,1640,0,1640,0,0,0,2023-10-01,2024-09-30
5703,Bassins,VD,227,0.068627,70,2024-09-30,0,,2024-10-21,0.082149,1023,2024-10-07,0.381062,165,268,253,0.971671,2024-06-19,3.3308,2.1978,5186,3422,2023-09-01,2024-08-31,0.5222,813,0,813,0,0,0,2023-10-01,2024-09-30
5704,Begnins,VD,227,0.06,78,2024-09-30,2,39.0,2024-10-21,0.050748,668,2024-09-09,0.278378,103,267,191,0.963918,2024-06-19,3.438,1.9459,6654,3766,2023-09-01,2024-08-31,0.279,540,0,540,0,0,0,2023-10-01,2024-09-30
5705,Bogis-Bossey,VD,113,0.075214,44,2024-09-30,0,,2024-10-21,0.101887,648,2024-10-07,0.281955,75,191,81,0.983003,2024-02-02,5.5818,4.3187,5325,4120,2023-09-01,2024-08-31,0.5985,571,57,514,0,0,0,2023-10-01,2024-09-30
5706,Borex,VD,227,0.074766,56,2024-09-30,0,,2024-10-21,0.097848,923,2024-10-07,0.273723,75,199,137,0.995157,2024-10-24,4.2079,3.219,4808,3678,2023-09-01,2024-08-31,0.6345,725,0,725,0,0,0,2023-10-01,2024-09-30
5707,Chavannes-de-Bogis,VD,112,0.064202,66,2024-09-30,14,4.7,2024-10-21,0.057714,805,2024-10-07,0.230114,81,271,102,0.974249,2024-09-02,8.286,4.2235,11332,5776,2023-09-01,2024-08-31,0.4848,663,0,663,0,0,0,2023-10-01,2024-09-30
5708,Chavannes-des-Bois,VD,237,0.063333,38,2024-09-30,3,12.7,2024-10-21,0.046548,240,2024-09-09,0.506224,122,119,84,0.981873,2023-04-19,2.9942,2.2573,3084,2325,2023-09-01,2024-08-31,0.1621,167,0,167,0,0,0,2023-10-01,2024-09-30
5709,Chéserex,VD,227,0.046414,44,2024-09-30,0,,2024-10-21,0.089746,898,2024-10-07,0.309091,102,228,210,0.987203,2024-10-15,4.2313,2.9039,5317,3649,2023-09-01,2024-08-31,0.5602,704,0,704,0,0,0,2023-10-01,2024-09-30
5710,Coinsins,VD,236,0.035971,15,2024-09-30,2,7.5,2024-10-21,0.057464,363,2024-10-21,0.274074,37,98,138,0.944637,2024-10-15,5.9246,3.0786,2954,1535,2023-09-01,2024-08-31,0.6017,300,0,300,0,0,0,2023-10-01,2024-09-30
5711,Commugny,VD,113,0.057874,104,2024-09-30,0,,2024-10-21,0.088,1889,2024-10-07,0.30289,262,603,428,0.984768,2024-10-04,4.4453,3.4526,13456,10451,2023-09-01,2024-08-31,0.6207,1879,0,1494,0,385,0,2023-10-01,2024-09-30
5712,Coppet,VD,113,0.067588,132,2024-09-30,0,,2024-10-21,0.076267,1591,2024-10-07,0.262148,205,577,452,0.980143,2024-09-18,4.3004,2.7002,13916,8738,2023-09-01,2024-08-31,0.5043,1632,431,1201,0,0,0,2023-10-01,2024-09-30
5713,Crans (VD),VD,227,0.061491,99,2024-09-30,0,,2024-10-21,0.083923,1494,2024-10-07,0.32084,214,453,312,0.988889,2024-10-04,4.7977,3.3895,11764,8311,2023-09-01,2024-08-31,0.4857,1191,0,1191,0,0,0,2023-10-01,2024-09-30
5714,Crassier,VD,226,0.051559,43,2024-09-30,0,,2024-10-21,0.060624,525,2024-09-09,0.288889,78,192,136,0.968974,2023-11-13,3.8187,2.278,4833,2883,2023-09-01,2024-08-31,0.3342,423,0,423,0,0,0,2023-10-01,2024-09-30
5715,Duillier,VD,237,0.052995,46,2024-09-30,0,,2024-10-21,0.090973,902,2024-10-07,0.164706,42,213,126,0.962121,2024-02-12,4.3245,2.4619,4885,2781,2023-09-01,2024-08-31,0.5683,642,0,642,0,0,0,2023-10-01,2024-09-30
5716,Eysins,VD,112,0.065004,73,2024-09-30,0,,2024-10-21,0.080028,902,2024-10-07,0.343874,87,166,124,0.984334,2024-06-19,8.4386,1.8229,15684,3388,2023-09-01,2024-08-31,0.3772,701,0,701,0,0,0,2023-10-01,2024-09-30
5717,Founex,VD,113,0.066298,156,2024-09-30,3,52.0,2024-10-21,0.084731,2379,2024-10-07,0.288043,265,655,598,0.986355,2024-10-04,3.9799,2.5438,15024,9603,2023-09-01,2024-08-31,0.5054,1908,0,1908,0,0,0,2023-10-01,2024-09-30
5718,Genolier,VD,227,0.083446,123,2024-09-30,4,30.8,2024-10-21,0.095064,1662,2024-10-07,0.438111,269,345,392,0.99211,2024-09-18,5.2925,3.0897,10855,6337,2023-09-01,2024-08-31,0.744,1526,190,1336,0,0,0,2023-10-01,2024-09-30
5719,Gingins,VD,226,0.063395,62,2024-09-30,0,,2024-10-21,0.09606,1146,2024-10-07,0.344221,137,261,241,0.984592,2024-05-15,6.3588,3.278,8194,4224,2023-09-01,2024-08-31,0.6759,871,0,871,0,0,0,2023-10-01,2024-09-30
5720,Givrins,VD,227,0.04788,35,2024-09-30,0,,2024-10-21,0.108906,1059,2024-10-07,0.396166,124,189,199,0.996109,2023-11-15,4.3107,2.9448,4390,2999,2023-09-01,2024-08-31,0.8209,836,0,836,0,0,0,2023-10-01,2024-09-30
5721,Gland,VD,113,0.04261,365,2024-09-30,10,36.5,2024-10-21,0.090552,5607,2024-10-07,0.213668,272,1001,522,0.94673,2024-09-30,3.6332,1.1925,50652,16626,2023-09-01,2024-08-31,0.4373,6096,1162,4475,0,459,0,2023-10-01,2024-09-30
5722,Grens,VD,226,0.054348,15,2024-09-30,0,,2024-10-21,0.080798,324,2024-07-08,0.267327,27,74,56,0.975155,2024-02-02,4.745,2.2426,1917,906,2023-09-01,2024-08-31,0.6361,257,0,257,0,0,0,2023-10-01,2024-09-30
5723,Mies,VD,113,0.056338,76,2024-09-30,0,,2024-10-21,0.059405,932,2024-10-07,0.344178,201,383,371,0.972505,2024-10-15,4.7516,2.5801,11000,5973,2023-09-01,2024-08-31,0.314,727,0,727,0,0,0,2023-10-01,2024-09-30
5724,Nyon,VD,112,0.041446,508,2024-09-30,43,11.8,2024-10-21,0.090802,7887,2024-10-07,0.11359,224,1748,594,0.944424,2024-09-30,5.3325,1.8161,123173,41949,2023-09-01,2024-08-31,0.2868,6624,0,6165,0,459,0,2023-10-01,2024-09-30
5725,Prangins,VD,113,0.042669,110,2024-09-30,1,110.0,2024-10-21,0.056199,1480,2024-10-07,0.192661,168,704,438,0.967504,2024-09-18,10.3765,1.9834,45636,8723,2023-09-01,2024-08-31,0.2731,1201,0,1201,0,0,0,2023-10-01,2024-09-30
5726,La Rippe,VD,237,0.068376,56,2024-09-30,0,,2024-10-21,0.099697,1020,2024-10-07,0.294737,84,201,183,0.985263,2024-09-18,4.1484,2.7955,5047,3401,2023-09-01,2024-08-31,0.6477,788,0,788,0,0,0,2023-10-01,2024-09-30
5727,Saint-Cergue,VD,237,0.050875,93,2024-09-30,2,46.5,2024-10-21,0.063629,1078,2024-10-07,0.294297,289,693,422,0.949932,2024-07-10,5.0501,3.9936,14618,11560,2023-09-01,2024-08-31,0.2809,813,0,813,0,0,0,2023-10-01,2024-09-30
5728,Signy-Avenex,VD,227,0.126394,68,2024-09-30,24,2.8,2024-10-21,0.067196,381,2024-10-07,0.202899,28,110,79,0.960177,2024-05-22,9.7663,2.488,5684,1448,2023-09-01,2024-08-31,0.5189,302,0,302,0,0,0,2023-10-01,2024-09-30
5729,Tannay,VD,113,0.060952,64,2024-09-30,0,,2024-10-21,0.08591,989,2024-10-07,0.408915,211,305,269,0.991162,2024-09-18,4.5738,3.2563,8210,5845,2023-09-01,2024-08-31,0.4323,776,0,776,0,0,0,2023-10-01,2024-09-30
5730,Trélex,VD,227,0.056075,54,2024-09-30,0,,2024-10-21,0.11582,1413,2024-10-07,0.358621,156,279,298,0.983893,2024-09-18,4.3216,3.0791,6243,4448,2023-09-01,2024-08-31,0.7739,1118,0,1118,0,0,0,2023-10-01,2024-09-30
5731,Le Vaud,VD,227,0.068789,67,2024-09-30,2,33.5,2024-10-21,0.081821,906,2024-10-07,0.369835,179,305,299,0.991139,2024-03-01,3.7921,2.9036,5497,4209,2023-09-01,2024-08-31,0.4946,717,0,717,0,0,0,2023-10-01,2024-09-30
5732,Vich,VD,112,0.060307,55,2024-09-30,8,6.9,2024-10-21,0.110259,935,2024-10-21,0.307377,75,169,134,0.971722,2024-09-18,5.1399,2.6964,6281,3295,2023-09-01,2024-08-31,0.743,908,157,750,0,0,0,2023-10-01,2024-09-30
