operator,website,municipalityNumber,municipalityName,operatorAddress,operatorPostalCode,canton
Industrielle Betriebe Huttwil AG,www.ibhag.ch,954,Huttwil,"Industriestrasse, Huttwil",4950,BE
Industrielle Betriebe Huttwil AG,www.ibhag.ch,954,Huttwil,"Industriestrasse, Huttwil",4950,BE
Industrielle Betriebe Huttwil AG,www.ibhag.ch,954,Huttwil,"Industriestrasse, Huttwil",4950,BE
BKW Energie AG,www.bkw.ch,955,Lützelflüh,"Viktoriaplatz, Bern",3013,BE
BKW Energie AG,www.bkw.ch,955,Lützelflüh,"Viktoriaplatz, Bern",3013,BE
BKW Energie AG,www.bkw.ch,955,Lützelflüh,"Viktoriaplatz, Bern",3013,BE
BKW Energie AG,www.bkw.ch,955,Lützelflüh,"Viktoriaplatz, Bern",3013,BE
Elektra Schwanden i.E. Genossenschaft,,955,Lützelflüh,"Oberbach, Schwanden im Emmental",3433,BE
BKW Energie AG,www.bkw.ch,955,Lützelflüh,"Viktoriaplatz, Bern",3013,BE
BKW Energie AG,www.bkw.ch,955,Lützelflüh,"Viktoriaplatz, Bern",3013,BE
Elektra Schwanden i.E. Genossenschaft,,955,Lützelflüh,"Oberbach, Schwanden im Emmental",3433,BE
BKW Energie AG,www.bkw.ch,955,Lützelflüh,"Viktoriaplatz, Bern",3013,BE
BKW Energie AG,www.bkw.ch,955,Lützelflüh,"Viktoriaplatz, Bern",3013,BE
Elektra Schwanden i.E. Genossenschaft,,955,Lützelflüh,"Oberbach, Schwanden im Emmental",3433,BE
BKW Energie AG,www.bkw.ch,955,Lützelflüh,"Viktoriaplatz, Bern",3013,BE
BKW Energie AG,www.bkw.ch,955,Lützelflüh,"Viktoriaplatz, Bern",3013,BE
BKW Energie AG,www.bkw.ch,955,Lützelflüh,"Viktoriaplatz, Bern",3013,BE
Elektra Schwanden i.E. Genossenschaft,,955,Lützelflüh,"Oberbach, Schwanden im Emmental",3433,BE
Elektra Schwanden i.E. Genossenschaft,,955,Lützelflüh,"Oberbach, Schwanden im Emmental",3433,BE
BKW Energie AG,www.bkw.ch,955,Lützelflüh,"Viktoriaplatz, Bern",3013,BE
Elektra Schwanden i.E. Genossenschaft,,955,Lützelflüh,"Oberbach, Schwanden im Emmental",3433,BE
Elektra Schwanden i.E. Genossenschaft,,955,Lützelflüh,"Oberbach, Schwanden im Emmental",3433,BE
BKW Energie AG,www.bkw.ch,955,Lützelflüh,"Viktoriaplatz, Bern",3013,BE
Elektra Schwanden i.E. Genossenschaft,,955,Lützelflüh,"Oberbach, Schwanden im Emmental",3433,BE
Elektra Schwanden i.E. Genossenschaft,,955,Lützelflüh,"Oberbach, Schwanden im Emmental",3433,BE
Elektra Schwanden i.E. Genossenschaft,,955,Lützelflüh,"Oberbach, Schwanden im Emmental",3433,BE
Elektra Schwanden i.E. Genossenschaft,,955,Lützelflüh,"Oberbach, Schwanden im Emmental",3433,BE
Elektra Schwanden i.E. Genossenschaft,,955,Lützelflüh,"Oberbach, Schwanden im Emmental",3433,BE
Elektra Schwanden i.E. Genossenschaft,,955,Lützelflüh,"Oberbach, Schwanden im Emmental",3433,BE
BKW Energie AG,www.bkw.ch,956,Rüegsau,"Viktoriaplatz, Bern",3013,BE
BKW Energie AG,www.bkw.ch,956,Rüegsau,"Viktoriaplatz, Bern",3013,BE
BKW Energie AG,www.bkw.ch,956,Rüegsau,"Viktoriaplatz, Bern",3013,BE
BKW Energie AG,www.bkw.ch,956,Rüegsau,"Viktoriaplatz, Bern",3013,BE
BKW Energie AG,www.bkw.ch,956,Rüegsau,"Viktoriaplatz, Bern",3013,BE
Energie AG Sumiswald,,957,Sumiswald,"Eystrasse, Grünen",3455,BE
Energie AG Sumiswald,,957,Sumiswald,"Eystrasse, Grünen",3455,BE
Energie AG Sumiswald,,957,Sumiswald,"Eystrasse, Grünen",3455,BE
Energie AG Sumiswald,,957,Sumiswald,"Eystrasse, Grünen",3455,BE
Energie AG Sumiswald,,957,Sumiswald,"Eystrasse, Grünen",3455,BE
Energie AG Sumiswald,,957,Sumiswald,"Eystrasse, Grünen",3455,BE
Energie AG Sumiswald,,957,Sumiswald,"Eystrasse, Grünen",3455,BE
BKW Energie AG,www.bkw.ch,958,Trachselwald,"Viktoriaplatz, Bern",3013,BE
BKW Energie AG,www.bkw.ch,958,Trachselwald,"Viktoriaplatz, Bern",3013,BE
BKW Energie AG,www.bkw.ch,958,Trachselwald,"Viktoriaplatz, Bern",3013,BE
BKW Energie AG,www.bkw.ch,959,Walterswil (BE),"Viktoriaplatz, Bern",3013,BE
BKW Energie AG,www.bkw.ch,959,Walterswil (BE),"Viktoriaplatz, Bern",3013,BE
BKW Energie AG,www.bkw.ch,959,Walterswil (BE),"Viktoriaplatz, Bern",3013,BE
BKW Energie AG,www.bkw.ch,959,Walterswil (BE),"Viktoriaplatz, Bern",3013,BE
BKW Energie AG,www.bkw.ch,959,Walterswil (BE),"Viktoriaplatz, Bern",3013,BE
BKW Energie AG,www.bkw.ch,960,Wyssachen,"Viktoriaplatz, Bern",3013,BE
BKW Energie AG,www.bkw.ch,960,Wyssachen,"Viktoriaplatz, Bern",3013,BE
BKW Energie AG,www.bkw.ch,960,Wyssachen,"Viktoriaplatz, Bern",3013,BE
BKW Energie AG,www.bkw.ch,971,Attiswil,"Viktoriaplatz, Bern",3013,BE
BKW Energie AG,www.bkw.ch,972,Berken,"Viktoriaplatz, Bern",3013,BE
BKW Energie AG,www.bkw.ch,973,Bettenhausen,"Viktoriaplatz, Bern",3013,BE
BKW Energie AG,www.bkw.ch,975,Farnern,"Viktoriaplatz, Bern",3013,BE
BKW Energie AG,www.bkw.ch,976,Graben,"Viktoriaplatz, Bern",3013,BE
BKW Energie AG,www.bkw.ch,977,Heimenhausen,"Viktoriaplatz, Bern",3013,BE
BKW Energie AG,www.bkw.ch,977,Heimenhausen,"Viktoriaplatz, Bern",3013,BE
BKW Energie AG,www.bkw.ch,979,Herzogenbuchsee,"Viktoriaplatz, Bern",3013,BE
EWK Herzogenbuchsee AG,www.ewk.ch,979,Herzogenbuchsee,"Eisenbahnstrasse, Herzogenbuchsee",3360,BE
BKW Energie AG,www.bkw.ch,979,Herzogenbuchsee,"Viktoriaplatz, Bern",3013,BE
EWK Herzogenbuchsee AG,www.ewk.ch,979,Herzogenbuchsee,"Eisenbahnstrasse, Herzogenbuchsee",3360,BE
BKW Energie AG,www.bkw.ch,980,Inkwil,"Viktoriaplatz, Bern",3013,BE
BKW Energie AG,www.bkw.ch,981,Niederbipp,"Viktoriaplatz, Bern",3013,BE
"Einwohnergemeinde Niederbipp, Elektrizitätsversorgung",www.niederbipp.ch,981,Niederbipp,"Dorfstrasse, Niederbipp",4704,BE
BKW Energie AG,www.bkw.ch,982,Niederönz,"Viktoriaplatz, Bern",3013,BE
BKW Energie AG,www.bkw.ch,982,Niederönz,"Viktoriaplatz, Bern",3013,BE
BKW Energie AG,www.bkw.ch,983,Oberbipp,"Viktoriaplatz, Bern",3013,BE
BKW Energie AG,www.bkw.ch,985,Ochlenberg,"Viktoriaplatz, Bern",3013,BE
BKW Energie AG,www.bkw.ch,985,Ochlenberg,"Viktoriaplatz, Bern",3013,BE
BKW Energie AG,www.bkw.ch,987,Rumisberg,"Viktoriaplatz, Bern",3013,BE
Elektra Seeberg-Grasswil-Riedtwil Genossenschaft,,988,Seeberg,"Unterdorfstrasse, Grasswil",3365,BE
BKW Energie AG,www.bkw.ch,988,Seeberg,"Viktoriaplatz, Bern",3013,BE
BKW Energie AG,www.bkw.ch,988,Seeberg,"Viktoriaplatz, Bern",3013,BE
Elektra Seeberg-Grasswil-Riedtwil Genossenschaft,,988,Seeberg,"Unterdorfstrasse, Grasswil",3365,BE
Elektra Seeberg-Grasswil-Riedtwil Genossenschaft,,988,Seeberg,"Unterdorfstrasse, Grasswil",3365,BE
Elektra Seeberg-Grasswil-Riedtwil Genossenschaft,,988,Seeberg,"Unterdorfstrasse, Grasswil",3365,BE
BKW Energie AG,www.bkw.ch,988,Seeberg,"Viktoriaplatz, Bern",3013,BE
BKW Energie AG,www.bkw.ch,988,Seeberg,"Viktoriaplatz, Bern",3013,BE
Elektra Seeberg-Grasswil-Riedtwil Genossenschaft,,988,Seeberg,"Unterdorfstrasse, Grasswil",3365,BE
BKW Energie AG,www.bkw.ch,988,Seeberg,"Viktoriaplatz, Bern",3013,BE
BKW Energie AG,www.bkw.ch,989,Thörigen,"Viktoriaplatz, Bern",3013,BE
BKW Energie AG,www.bkw.ch,989,Thörigen,"Viktoriaplatz, Bern",3013,BE
BKW Energie AG,www.bkw.ch,989,Thörigen,"Viktoriaplatz, Bern",3013,BE
BKW Energie AG,www.bkw.ch,990,Walliswil bei Niederbipp,"Viktoriaplatz, Bern",3013,BE
BKW Energie AG,www.bkw.ch,991,Walliswil bei Wangen,"Viktoriaplatz, Bern",3013,BE
BKW Energie AG,www.bkw.ch,992,Wangen an der Aare,"Viktoriaplatz, Bern",3013,BE
BKW Energie AG,www.bkw.ch,992,Wangen an der Aare,"Viktoriaplatz, Bern",3013,BE
BKW Energie AG,www.bkw.ch,992,Wangen an der Aare,"Viktoriaplatz, Bern",3013,BE
BKW Energie AG,www.bkw.ch,995,Wiedlisbach,"Viktoriaplatz, Bern",3013,BE
BKW Energie AG,www.bkw.ch,995,Wiedlisbach,"Viktoriaplatz, Bern",3013,BE
BKW Energie AG,www.bkw.ch,995,Wiedlisbach,"Viktoriaplatz, Bern",3013,BE
CKW AG,www.ckw.ch,1001,Doppleschwand,"Täschmattstrasse, Luzern",6015,LU
CKW AG,www.ckw.ch,1001,Doppleschwand,"Täschmattstrasse, Luzern",6015,LU
CKW AG,www.ckw.ch,1002,Entlebuch,"Täschmattstrasse, Luzern",6015,LU
CKW AG,www.ckw.ch,1002,Entlebuch,"Täschmattstrasse, Luzern",6015,LU
CKW AG,www.ckw.ch,1002,Entlebuch,"Täschmattstrasse, Luzern",6015,LU
CKW AG,www.ckw.ch,1002,Entlebuch,"Täschmattstrasse, Luzern",6015,LU
CKW AG,www.ckw.ch,1002,Entlebuch,"Täschmattstrasse, Luzern",6015,LU
CKW AG,www.ckw.ch,1002,Entlebuch,"Täschmattstrasse, Luzern",6015,LU
CKW AG,www.ckw.ch,1004,Flühli,"Täschmattstrasse, Luzern",6015,LU
CKW AG,www.ckw.ch,1004,Flühli,"Täschmattstrasse, Luzern",6015,LU
CKW AG,www.ckw.ch,1004,Flühli,"Täschmattstrasse, Luzern",6015,LU
CKW AG,www.ckw.ch,1004,Flühli,"Täschmattstrasse, Luzern",6015,LU
CKW AG,www.ckw.ch,1004,Flühli,"Täschmattstrasse, Luzern",6015,LU
CKW AG,www.ckw.ch,1005,Hasle (LU),"Täschmattstrasse, Luzern",6015,LU
CKW AG,www.ckw.ch,1005,Hasle (LU),"Täschmattstrasse, Luzern",6015,LU
CKW AG,www.ckw.ch,1005,Hasle (LU),"Täschmattstrasse, Luzern",6015,LU
CKW AG,www.ckw.ch,1007,Romoos,"Täschmattstrasse, Luzern",6015,LU
CKW AG,www.ckw.ch,1007,Romoos,"Täschmattstrasse, Luzern",6015,LU
CKW AG,www.ckw.ch,1007,Romoos,"Täschmattstrasse, Luzern",6015,LU
CKW AG,www.ckw.ch,1007,Romoos,"Täschmattstrasse, Luzern",6015,LU
CKW AG,www.ckw.ch,1007,Romoos,"Täschmattstrasse, Luzern",6015,LU
CKW AG,www.ckw.ch,1008,Schüpfheim,"Täschmattstrasse, Luzern",6015,LU
CKW AG,www.ckw.ch,1009,Werthenstein,"Täschmattstrasse, Luzern",6015,LU
CKW AG,www.ckw.ch,1009,Werthenstein,"Täschmattstrasse, Luzern",6015,LU
CKW AG,www.ckw.ch,1009,Werthenstein,"Täschmattstrasse, Luzern",6015,LU
Elektrizitätsgenossenschaft Schangnau,,1010,Escholzmatt-Marbach,"Berg, Schangnau",6197,LU
Elektrizitätsgenossenschaft Schangnau,,1010,Escholzmatt-Marbach,"Berg, Schangnau",6197,LU
CKW AG,www.ckw.ch,1010,Escholzmatt-Marbach,"Täschmattstrasse, Luzern",6015,LU
Elektrizitätsgenossenschaft Schangnau,,1010,Escholzmatt-Marbach,"Berg, Schangnau",6197,LU
CKW AG,www.ckw.ch,1010,Escholzmatt-Marbach,"Täschmattstrasse, Luzern",6015,LU
CKW AG,www.ckw.ch,1010,Escholzmatt-Marbach,"Täschmattstrasse, Luzern",6015,LU
Elektrizitätsgenossenschaft Schangnau,,1010,Escholzmatt-Marbach,"Berg, Schangnau",6197,LU
Elektrizitätsgenossenschaft Schangnau,,1010,Escholzmatt-Marbach,"Berg, Schangnau",6197,LU
CKW AG,www.ckw.ch,1010,Escholzmatt-Marbach,"Täschmattstrasse, Luzern",6015,LU
CKW AG,www.ckw.ch,1010,Escholzmatt-Marbach,"Täschmattstrasse, Luzern",6015,LU
Elektrizitätsgenossenschaft Schangnau,,1010,Escholzmatt-Marbach,"Berg, Schangnau",6197,LU
CKW AG,www.ckw.ch,1010,Escholzmatt-Marbach,"Täschmattstrasse, Luzern",6015,LU
CKW AG,www.ckw.ch,1010,Escholzmatt-Marbach,"Täschmattstrasse, Luzern",6015,LU
Elektrizitätsgenossenschaft Schangnau,,1010,Escholzmatt-Marbach,"Berg, Schangnau",6197,LU
CKW AG,www.ckw.ch,1021,Aesch (LU),"Täschmattstrasse, Luzern",6015,LU
CKW AG,www.ckw.ch,1023,Ballwil,"Täschmattstrasse, Luzern",6015,LU
CKW AG,www.ckw.ch,1023,Ballwil,"Täschmattstrasse, Luzern",6015,LU
CKW AG,www.ckw.ch,1023,Ballwil,"Täschmattstrasse, Luzern",6015,LU
CKW AG,www.ckw.ch,1024,Emmen,"Täschmattstrasse, Luzern",6015,LU
CKW AG,www.ckw.ch,1024,Emmen,"Täschmattstrasse, Luzern",6015,LU
CKW AG,www.ckw.ch,1024,Emmen,"Täschmattstrasse, Luzern",6015,LU
CKW AG,www.ckw.ch,1024,Emmen,"Täschmattstrasse, Luzern",6015,LU
CKW AG,www.ckw.ch,1025,Ermensee,"Täschmattstrasse, Luzern",6015,LU
CKW AG,www.ckw.ch,1026,Eschenbach (LU),"Täschmattstrasse, Luzern",6015,LU
CKW AG,www.ckw.ch,1026,Eschenbach (LU),"Täschmattstrasse, Luzern",6015,LU
CKW AG,www.ckw.ch,1026,Eschenbach (LU),"Täschmattstrasse, Luzern",6015,LU
CKW AG,www.ckw.ch,1030,Hitzkirch,"Täschmattstrasse, Luzern",6015,LU
CKW AG,www.ckw.ch,1030,Hitzkirch,"Täschmattstrasse, Luzern",6015,LU
CKW AG,www.ckw.ch,1030,Hitzkirch,"Täschmattstrasse, Luzern",6015,LU
CKW AG,www.ckw.ch,1030,Hitzkirch,"Täschmattstrasse, Luzern",6015,LU
CKW AG,www.ckw.ch,1030,Hitzkirch,"Täschmattstrasse, Luzern",6015,LU
CKW AG,www.ckw.ch,1030,Hitzkirch,"Täschmattstrasse, Luzern",6015,LU
WWZ Energie AG,,1031,Hochdorf,"Chollerstrasse, Zug",6300,LU
WWZ Energie AG,,1031,Hochdorf,"Chollerstrasse, Zug",6300,LU
WWZ Energie AG,,1031,Hochdorf,"Chollerstrasse, Zug",6300,LU
WWZ Energie AG,,1031,Hochdorf,"Chollerstrasse, Zug",6300,LU
CKW AG,www.ckw.ch,1032,Hohenrain,"Täschmattstrasse, Luzern",6015,LU
CKW AG,www.ckw.ch,1032,Hohenrain,"Täschmattstrasse, Luzern",6015,LU
CKW AG,www.ckw.ch,1032,Hohenrain,"Täschmattstrasse, Luzern",6015,LU
CKW AG,www.ckw.ch,1032,Hohenrain,"Täschmattstrasse, Luzern",6015,LU
CKW AG,www.ckw.ch,1032,Hohenrain,"Täschmattstrasse, Luzern",6015,LU
CKW AG,www.ckw.ch,1033,Inwil,"Täschmattstrasse, Luzern",6015,LU
CKW AG,www.ckw.ch,1033,Inwil,"Täschmattstrasse, Luzern",6015,LU
CKW AG,www.ckw.ch,1037,Rain,"Täschmattstrasse, Luzern",6015,LU
CKW AG,www.ckw.ch,1039,Römerswil,"Täschmattstrasse, Luzern",6015,LU
CKW AG,www.ckw.ch,1039,Römerswil,"Täschmattstrasse, Luzern",6015,LU
CKW AG,www.ckw.ch,1039,Römerswil,"Täschmattstrasse, Luzern",6015,LU
CKW AG,www.ckw.ch,1039,Römerswil,"Täschmattstrasse, Luzern",6015,LU
CKW AG,www.ckw.ch,1039,Römerswil,"Täschmattstrasse, Luzern",6015,LU
CKW AG,www.ckw.ch,1040,Rothenburg,"Täschmattstrasse, Luzern",6015,LU
CKW AG,www.ckw.ch,1040,Rothenburg,"Täschmattstrasse, Luzern",6015,LU
CKW AG,www.ckw.ch,1040,Rothenburg,"Täschmattstrasse, Luzern",6015,LU
CKW AG,www.ckw.ch,1041,Schongau,"Täschmattstrasse, Luzern",6015,LU
CKW AG,www.ckw.ch,1041,Schongau,"Täschmattstrasse, Luzern",6015,LU
CKW AG,www.ckw.ch,1051,Adligenswil,"Täschmattstrasse, Luzern",6015,LU
CKW AG,www.ckw.ch,1051,Adligenswil,"Täschmattstrasse, Luzern",6015,LU
CKW AG,www.ckw.ch,1052,Buchrain,"Täschmattstrasse, Luzern",6015,LU
CKW AG,www.ckw.ch,1052,Buchrain,"Täschmattstrasse, Luzern",6015,LU
CKW AG,www.ckw.ch,1052,Buchrain,"Täschmattstrasse, Luzern",6015,LU
CKW AG,www.ckw.ch,1053,Dierikon,"Täschmattstrasse, Luzern",6015,LU
CKW AG,www.ckw.ch,1053,Dierikon,"Täschmattstrasse, Luzern",6015,LU
CKW AG,www.ckw.ch,1054,Ebikon,"Täschmattstrasse, Luzern",6015,LU
CKW AG,www.ckw.ch,1054,Ebikon,"Täschmattstrasse, Luzern",6015,LU
CKW AG,www.ckw.ch,1054,Ebikon,"Täschmattstrasse, Luzern",6015,LU
CKW AG,www.ckw.ch,1054,Ebikon,"Täschmattstrasse, Luzern",6015,LU
CKW AG,www.ckw.ch,1054,Ebikon,"Täschmattstrasse, Luzern",6015,LU
CKW AG,www.ckw.ch,1055,Gisikon,"Täschmattstrasse, Luzern",6015,LU
EWS AG,www.ews.ch,1056,Greppen,"Gotthardstrasse, Ibach",6438,LU
EWS AG,www.ews.ch,1056,Greppen,"Gotthardstrasse, Ibach",6438,LU
CKW AG,www.ckw.ch,1057,Honau,"Täschmattstrasse, Luzern",6015,LU
CKW AG,www.ckw.ch,1058,Horw,"Täschmattstrasse, Luzern",6015,LU
CKW AG,www.ckw.ch,1058,Horw,"Täschmattstrasse, Luzern",6015,LU
CKW AG,www.ckw.ch,1058,Horw,"Täschmattstrasse, Luzern",6015,LU
CKW AG,www.ckw.ch,1058,Horw,"Täschmattstrasse, Luzern",6015,LU
ewl Kabelnetz AG,www.ewl-luzern.ch,1059,Kriens,"Industriestrasse, Luzern",6002,LU
CKW AG,www.ckw.ch,1059,Kriens,"Täschmattstrasse, Luzern",6015,LU
ewl Kabelnetz AG,www.ewl-luzern.ch,1059,Kriens,"Industriestrasse, Luzern",6002,LU
CKW AG,www.ckw.ch,1059,Kriens,"Täschmattstrasse, Luzern",6015,LU
CKW AG,www.ckw.ch,1059,Kriens,"Täschmattstrasse, Luzern",6015,LU
CKW AG,www.ckw.ch,1059,Kriens,"Täschmattstrasse, Luzern",6015,LU
ewl Kabelnetz AG,www.ewl-luzern.ch,1059,Kriens,"Industriestrasse, Luzern",6002,LU
ewl Kabelnetz AG,www.ewl-luzern.ch,1059,Kriens,"Industriestrasse, Luzern",6002,LU
ewl Kabelnetz AG,www.ewl-luzern.ch,1059,Kriens,"Industriestrasse, Luzern",6002,LU
CKW AG,www.ckw.ch,1059,Kriens,"Täschmattstrasse, Luzern",6015,LU
CKW AG,www.ckw.ch,1061,Luzern,"Täschmattstrasse, Luzern",6015,LU
CKW AG,www.ckw.ch,1061,Luzern,"Täschmattstrasse, Luzern",6015,LU
CKW AG,www.ckw.ch,1061,Luzern,"Täschmattstrasse, Luzern",6015,LU
CKW AG,www.ckw.ch,1061,Luzern,"Täschmattstrasse, Luzern",6015,LU
ewl Kabelnetz AG,www.ewl-luzern.ch,1061,Luzern,"Industriestrasse, Luzern",6002,LU
CKW AG,www.ckw.ch,1061,Luzern,"Täschmattstrasse, Luzern",6015,LU
CKW AG,www.ckw.ch,1061,Luzern,"Täschmattstrasse, Luzern",6015,LU
ewl Kabelnetz AG,www.ewl-luzern.ch,1061,Luzern,"Industriestrasse, Luzern",6002,LU
ewl Kabelnetz AG,www.ewl-luzern.ch,1061,Luzern,"Industriestrasse, Luzern",6002,LU
ewl Kabelnetz AG,www.ewl-luzern.ch,1061,Luzern,"Industriestrasse, Luzern",6002,LU
ewl Kabelnetz AG,www.ewl-luzern.ch,1061,Luzern,"Industriestrasse, Luzern",6002,LU
ewl Kabelnetz AG,www.ewl-luzern.ch,1061,Luzern,"Industriestrasse, Luzern",6002,LU
CKW AG,www.ckw.ch,1061,Luzern,"Täschmattstrasse, Luzern",6015,LU
CKW AG,www.ckw.ch,1061,Luzern,"Täschmattstrasse, Luzern",6015,LU
ewl Kabelnetz AG,www.ewl-luzern.ch,1061,Luzern,"Industriestrasse, Luzern",6002,LU
ewl Kabelnetz AG,www.ewl-luzern.ch,1061,Luzern,"Industriestrasse, Luzern",6002,LU
ewl Kabelnetz AG,www.ewl-luzern.ch,1061,Luzern,"Industriestrasse, Luzern",6002,LU
CKW AG,www.ckw.ch,1061,Luzern,"Täschmattstrasse, Luzern",6015,LU
Steiner Energie AG,www.steiner-energie.ch,1062,Malters,"Industriestrasse, Malters",6102,LU
Steiner Energie AG,www.steiner-energie.ch,1062,Malters,"Industriestrasse, Malters",6102,LU
Steiner Energie AG,www.steiner-energie.ch,1062,Malters,"Industriestrasse, Malters",6102,LU
Steiner Energie AG,www.steiner-energie.ch,1062,Malters,"Industriestrasse, Malters",6102,LU
CKW AG,www.ckw.ch,1063,Meggen,"Täschmattstrasse, Luzern",6015,LU
CKW AG,www.ckw.ch,1063,Meggen,"Täschmattstrasse, Luzern",6015,LU
CKW AG,www.ckw.ch,1064,Meierskappel,"Täschmattstrasse, Luzern",6015,LU
CKW AG,www.ckw.ch,1065,Root,"Täschmattstrasse, Luzern",6015,LU
CKW AG,www.ckw.ch,1065,Root,"Täschmattstrasse, Luzern",6015,LU
CKW AG,www.ckw.ch,1065,Root,"Täschmattstrasse, Luzern",6015,LU
CKW AG,www.ckw.ch,1065,Root,"Täschmattstrasse, Luzern",6015,LU
CKW AG,www.ckw.ch,1065,Root,"Täschmattstrasse, Luzern",6015,LU
ewl Kabelnetz AG,www.ewl-luzern.ch,1066,Schwarzenberg,"Industriestrasse, Luzern",6002,LU
ewl Kabelnetz AG,www.ewl-luzern.ch,1066,Schwarzenberg,"Industriestrasse, Luzern",6002,LU
CKW AG,www.ckw.ch,1067,Udligenswil,"Täschmattstrasse, Luzern",6015,LU
EWS AG,www.ews.ch,1068,Vitznau,"Gotthardstrasse, Ibach",6438,LU
EWS AG,www.ews.ch,1068,Vitznau,"Gotthardstrasse, Ibach",6438,LU
EWS AG,www.ews.ch,1069,Weggis,"Gotthardstrasse, Ibach",6438,LU
EWS AG,www.ews.ch,1069,Weggis,"Gotthardstrasse, Ibach",6438,LU
EWS AG,www.ews.ch,1069,Weggis,"Gotthardstrasse, Ibach",6438,LU
CKW AG,www.ckw.ch,1081,Beromünster,"Täschmattstrasse, Luzern",6015,LU
CKW AG,www.ckw.ch,1081,Beromünster,"Täschmattstrasse, Luzern",6015,LU
CKW AG,www.ckw.ch,1081,Beromünster,"Täschmattstrasse, Luzern",6015,LU
CKW AG,www.ckw.ch,1081,Beromünster,"Täschmattstrasse, Luzern",6015,LU
CKW AG,www.ckw.ch,1081,Beromünster,"Täschmattstrasse, Luzern",6015,LU
CKW AG,www.ckw.ch,1082,Büron,"Täschmattstrasse, Luzern",6015,LU
CKW AG,www.ckw.ch,1083,Buttisholz,"Täschmattstrasse, Luzern",6015,LU
CKW AG,www.ckw.ch,1083,Buttisholz,"Täschmattstrasse, Luzern",6015,LU
CKW AG,www.ckw.ch,1084,Eich,"Täschmattstrasse, Luzern",6015,LU
CKW AG,www.ckw.ch,1084,Eich,"Täschmattstrasse, Luzern",6015,LU
CKW AG,www.ckw.ch,1085,Geuensee,"Täschmattstrasse, Luzern",6015,LU
CKW AG,www.ckw.ch,1086,Grosswangen,"Täschmattstrasse, Luzern",6015,LU
CKW AG,www.ckw.ch,1088,Hildisrieden,"Täschmattstrasse, Luzern",6015,LU
CKW AG,www.ckw.ch,1089,Knutwil,"Täschmattstrasse, Luzern",6015,LU
CKW AG,www.ckw.ch,1089,Knutwil,"Täschmattstrasse, Luzern",6015,LU
CKW AG,www.ckw.ch,1091,Mauensee,"Täschmattstrasse, Luzern",6015,LU
CKW AG,www.ckw.ch,1091,Mauensee,"Täschmattstrasse, Luzern",6015,LU
CKW AG,www.ckw.ch,1091,Mauensee,"Täschmattstrasse, Luzern",6015,LU
CKW AG,www.ckw.ch,1091,Mauensee,"Täschmattstrasse, Luzern",6015,LU
CKW AG,www.ckw.ch,1093,Neuenkirch,"Täschmattstrasse, Luzern",6015,LU
CKW AG,www.ckw.ch,1093,Neuenkirch,"Täschmattstrasse, Luzern",6015,LU
CKW AG,www.ckw.ch,1093,Neuenkirch,"Täschmattstrasse, Luzern",6015,LU
CKW AG,www.ckw.ch,1093,Neuenkirch,"Täschmattstrasse, Luzern",6015,LU
CKW AG,www.ckw.ch,1093,Neuenkirch,"Täschmattstrasse, Luzern",6015,LU
CKW AG,www.ckw.ch,1093,Neuenkirch,"Täschmattstrasse, Luzern",6015,LU
CKW AG,www.ckw.ch,1093,Neuenkirch,"Täschmattstrasse, Luzern",6015,LU
CKW AG,www.ckw.ch,1094,Nottwil,"Täschmattstrasse, Luzern",6015,LU
CKW AG,www.ckw.ch,1095,Oberkirch,"Täschmattstrasse, Luzern",6015,LU
CKW AG,www.ckw.ch,1095,Oberkirch,"Täschmattstrasse, Luzern",6015,LU
CKW AG,www.ckw.ch,1095,Oberkirch,"Täschmattstrasse, Luzern",6015,LU
CKW AG,www.ckw.ch,1095,Oberkirch,"Täschmattstrasse, Luzern",6015,LU
CKW AG,www.ckw.ch,1095,Oberkirch,"Täschmattstrasse, Luzern",6015,LU
CKW AG,www.ckw.ch,1097,Rickenbach (LU),"Täschmattstrasse, Luzern",6015,LU
CKW AG,www.ckw.ch,1097,Rickenbach (LU),"Täschmattstrasse, Luzern",6015,LU
CKW AG,www.ckw.ch,1098,Ruswil,"Täschmattstrasse, Luzern",6015,LU
CKW AG,www.ckw.ch,1098,Ruswil,"Täschmattstrasse, Luzern",6015,LU
CKW AG,www.ckw.ch,1098,Ruswil,"Täschmattstrasse, Luzern",6015,LU
CKW AG,www.ckw.ch,1098,Ruswil,"Täschmattstrasse, Luzern",6015,LU
CKW AG,www.ckw.ch,1098,Ruswil,"Täschmattstrasse, Luzern",6015,LU
CKW AG,www.ckw.ch,1098,Ruswil,"Täschmattstrasse, Luzern",6015,LU
CKW AG,www.ckw.ch,1098,Ruswil,"Täschmattstrasse, Luzern",6015,LU
CKW AG,www.ckw.ch,1098,Ruswil,"Täschmattstrasse, Luzern",6015,LU
CKW AG,www.ckw.ch,1098,Ruswil,"Täschmattstrasse, Luzern",6015,LU
CKW AG,www.ckw.ch,1099,Schenkon,"Täschmattstrasse, Luzern",6015,LU
CKW AG,www.ckw.ch,1099,Schenkon,"Täschmattstrasse, Luzern",6015,LU
CKW AG,www.ckw.ch,1099,Schenkon,"Täschmattstrasse, Luzern",6015,LU
CKW AG,www.ckw.ch,1100,Schlierbach,"Täschmattstrasse, Luzern",6015,LU
CKW AG,www.ckw.ch,1102,Sempach,"Täschmattstrasse, Luzern",6015,LU
